,right,cam,ctm,cam_time,ctm_time,rate
0,1,0,10803,-16.010563373565674,-10.297485589981079,0.35714285714285715
1,1,0,12803,-16.010563373565674,-10.297485589981079,0.35714285714285715
2,1,0,15987,-16.010563373565674,-10.297485589981079,0.35714285714285715
3,1,0,12817,-16.010563373565674,-10.297485589981079,0.35714285714285715
4,1,4,12799,-16.010563373565674,-10.297485589981079,0.35714285714285715
5,1,0,15999,-16.010563373565674,-10.297485589981079,0.35714285714285715
6,1,0,16013,-16.010563373565674,-10.297485589981079,0.35714285714285715
7,1,0,16009,-16.010563373565674,-10.297485589981079,0.35714285714285715
8,1,0,1817,-16.010563373565674,-10.297485589981079,0.35714285714285715
9,1,0,36808,-16.010563373565674,-10.297485589981079,0.35714285714285715
10,1,0,1750,-16.010563373565674,-10.297485589981079,0.35714285714285715
11,1,0,16008,-16.010563373565674,-10.297485589981079,0.35714285714285715
12,1,0,16001,-16.010563373565674,-10.297485589981079,0.35714285714285715
13,1,0,7126,-16.010563373565674,-10.297485589981079,0.35714285714285715
14,1,0,15978,-16.010563373565674,-10.297485589981079,0.35714285714285715
15,1,0,3283,-16.010563373565674,-10.297485589981079,0.35714285714285715
16,1,0,15977,-16.010563373565674,-10.297485589981079,0.35714285714285715
17,1,0,12844,-16.010563373565674,-10.297485589981079,0.35714285714285715
18,1,0,1654,-16.010563373565674,-10.297485589981079,0.35714285714285715
19,1,0,15939,-16.010563373565674,-10.297485589981079,0.35714285714285715
20,1,0,36796,-16.010563373565674,-10.297485589981079,0.35714285714285715
21,1,0,15943,-16.010563373565674,-10.297485589981079,0.35714285714285715
22,1,0,15957,-16.010563373565674,-10.297485589981079,0.35714285714285715
23,1,0,15963,-16.010563373565674,-10.297485589981079,0.35714285714285715
24,1,0,15960,-16.010563373565674,-10.297485589981079,0.35714285714285715
25,1,0,12712,-16.010563373565674,-10.297485589981079,0.35714285714285715
26,1,0,36786,-16.010563373565674,-10.297485589981079,0.35714285714285715
27,1,0,16064,-16.010563373565674,-10.297485589981079,0.35714285714285715
28,1,0,3278,-16.010563373565674,-10.297485589981079,0.35714285714285715
29,1,0,36789,-16.010563373565674,-10.297485589981079,0.35714285714285715
30,1,0,36790,-16.010563373565674,-10.297485589981079,0.35714285714285715
31,1,0,36791,-16.010563373565674,-10.297485589981079,0.35714285714285715
32,1,0,3288,-16.010563373565674,-10.297485589981079,0.35714285714285715
33,1,0,12717,-16.010563373565674,-10.297485589981079,0.35714285714285715
34,1,0,16058,-16.010563373565674,-10.297485589981079,0.35714285714285715
35,1,0,7161,-16.010563373565674,-10.297485589981079,0.35714285714285715
36,1,0,12685,-16.010563373565674,-10.297485589981079,0.35714285714285715
