,right,cam,ctm,cam_time,ctm_time,rate
0,1,0,0,-635.499808549881,,0.5171919770773639
1,1,0,0,-635.499808549881,,0.5171919770773639
2,1,0,0,-635.499808549881,,0.5171919770773639
3,1,0,0,-635.499808549881,,0.5171919770773639
4,0,0,0,-635.499808549881,,0.5171919770773639
5,1,0,0,-635.499808549881,,0.5171919770773639
6,1,0,0,-635.499808549881,,0.5171919770773639
7,1,0,0,-635.499808549881,,0.5171919770773639
8,1,0,0,-635.499808549881,,0.5171919770773639
9,1,0,0,-635.499808549881,,0.5171919770773639
10,1,0,0,-635.499808549881,,0.5171919770773639
11,0,0,0,-635.499808549881,,0.5171919770773639
12,0,0,0,-635.499808549881,,0.5171919770773639
13,1,0,0,-635.499808549881,,0.5171919770773639
14,1,0,0,-635.499808549881,,0.5171919770773639
15,1,0,0,-635.499808549881,,0.5171919770773639
16,1,0,0,-635.499808549881,,0.5171919770773639
17,0,0,0,-635.499808549881,,0.5171919770773639
18,1,0,0,-635.499808549881,,0.5171919770773639
19,1,0,0,-635.499808549881,,0.5171919770773639
20,1,0,0,-635.499808549881,,0.5171919770773639
21,1,0,0,-635.499808549881,,0.5171919770773639
22,1,0,0,-635.499808549881,,0.5171919770773639
23,0,0,0,-635.499808549881,,0.5171919770773639
24,1,38,0,-635.499808549881,,0.5171919770773639
25,0,0,0,-635.499808549881,,0.5171919770773639
26,1,0,0,-635.499808549881,,0.5171919770773639
27,0,0,0,-635.499808549881,,0.5171919770773639
28,0,0,0,-635.499808549881,,0.5171919770773639
29,1,0,0,-635.499808549881,,0.5171919770773639
30,1,0,0,-635.499808549881,,0.5171919770773639
31,1,0,0,-635.499808549881,,0.5171919770773639
32,1,0,0,-635.499808549881,,0.5171919770773639
33,1,0,0,-635.499808549881,,0.5171919770773639
34,0,0,0,-635.499808549881,,0.5171919770773639
35,1,0,0,-635.499808549881,,0.5171919770773639
36,1,0,0,-635.499808549881,,0.5171919770773639
37,0,0,0,-635.499808549881,,0.5171919770773639
38,1,0,0,-635.499808549881,,0.5171919770773639
39,1,0,0,-635.499808549881,,0.5171919770773639
40,0,0,0,-635.499808549881,,0.5171919770773639
41,1,0,0,-635.499808549881,,0.5171919770773639
42,0,0,0,-635.499808549881,,0.5171919770773639
43,1,0,0,-635.499808549881,,0.5171919770773639
44,1,0,0,-635.499808549881,,0.5171919770773639
45,1,0,0,-635.499808549881,,0.5171919770773639
46,1,0,0,-635.499808549881,,0.5171919770773639
47,1,0,0,-635.499808549881,,0.5171919770773639
48,1,0,0,-635.499808549881,,0.5171919770773639
49,0,0,0,-635.499808549881,,0.5171919770773639
50,1,0,0,-635.499808549881,,0.5171919770773639
51,1,0,0,-635.499808549881,,0.5171919770773639
52,1,0,0,-635.499808549881,,0.5171919770773639
53,1,0,0,-635.499808549881,,0.5171919770773639
54,1,0,0,-635.499808549881,,0.5171919770773639
55,1,0,0,-635.499808549881,,0.5171919770773639
56,1,0,0,-635.499808549881,,0.5171919770773639
57,1,0,0,-635.499808549881,,0.5171919770773639
58,1,0,0,-635.499808549881,,0.5171919770773639
59,1,0,0,-635.499808549881,,0.5171919770773639
60,1,0,0,-635.499808549881,,0.5171919770773639
61,1,0,0,-635.499808549881,,0.5171919770773639
62,1,0,0,-635.499808549881,,0.5171919770773639
63,1,0,0,-635.499808549881,,0.5171919770773639
64,1,0,0,-635.499808549881,,0.5171919770773639
65,1,0,0,-635.499808549881,,0.5171919770773639
66,0,0,0,-635.499808549881,,0.5171919770773639
67,0,0,0,-635.499808549881,,0.5171919770773639
68,0,0,0,-635.499808549881,,0.5171919770773639
69,1,0,0,-635.499808549881,,0.5171919770773639
70,1,0,0,-635.499808549881,,0.5171919770773639
71,1,0,0,-635.499808549881,,0.5171919770773639
72,1,0,0,-635.499808549881,,0.5171919770773639
73,1,0,0,-635.499808549881,,0.5171919770773639
74,1,0,0,-635.499808549881,,0.5171919770773639
75,0,0,0,-635.499808549881,,0.5171919770773639
76,1,0,0,-635.499808549881,,0.5171919770773639
77,1,0,0,-635.499808549881,,0.5171919770773639
78,1,0,0,-635.499808549881,,0.5171919770773639
79,1,0,0,-635.499808549881,,0.5171919770773639
80,1,0,0,-635.499808549881,,0.5171919770773639
81,1,0,0,-635.499808549881,,0.5171919770773639
82,1,0,0,-635.499808549881,,0.5171919770773639
83,1,0,0,-635.499808549881,,0.5171919770773639
84,1,0,0,-635.499808549881,,0.5171919770773639
85,1,0,0,-635.499808549881,,0.5171919770773639
86,1,0,0,-635.499808549881,,0.5171919770773639
87,1,0,0,-635.499808549881,,0.5171919770773639
88,1,0,0,-635.499808549881,,0.5171919770773639
89,1,0,0,-635.499808549881,,0.5171919770773639
90,1,0,0,-635.499808549881,,0.5171919770773639
91,1,0,0,-635.499808549881,,0.5171919770773639
92,1,0,0,-635.499808549881,,0.5171919770773639
93,1,0,0,-635.499808549881,,0.5171919770773639
94,1,0,0,-635.499808549881,,0.5171919770773639
95,1,0,0,-635.499808549881,,0.5171919770773639
96,1,0,0,-635.499808549881,,0.5171919770773639
97,1,0,0,-635.499808549881,,0.5171919770773639
98,0,0,0,-635.499808549881,,0.5171919770773639
99,1,0,0,-635.499808549881,,0.5171919770773639
100,1,0,0,-635.499808549881,,0.5171919770773639
101,1,0,0,-635.499808549881,,0.5171919770773639
102,1,0,0,-635.499808549881,,0.5171919770773639
103,0,0,0,-635.499808549881,,0.5171919770773639
104,1,0,0,-635.499808549881,,0.5171919770773639
105,1,0,0,-635.499808549881,,0.5171919770773639
106,1,0,0,-635.499808549881,,0.5171919770773639
107,0,0,0,-635.499808549881,,0.5171919770773639
108,1,0,0,-635.499808549881,,0.5171919770773639
109,1,0,0,-635.499808549881,,0.5171919770773639
110,1,0,0,-635.499808549881,,0.5171919770773639
111,1,0,0,-635.499808549881,,0.5171919770773639
112,1,0,0,-635.499808549881,,0.5171919770773639
113,1,0,0,-635.499808549881,,0.5171919770773639
114,1,0,0,-635.499808549881,,0.5171919770773639
115,1,39,0,-635.499808549881,,0.5171919770773639
116,1,0,0,-635.499808549881,,0.5171919770773639
117,1,0,0,-635.499808549881,,0.5171919770773639
118,1,0,0,-635.499808549881,,0.5171919770773639
119,1,0,0,-635.499808549881,,0.5171919770773639
120,1,0,0,-635.499808549881,,0.5171919770773639
121,1,0,0,-635.499808549881,,0.5171919770773639
122,0,0,0,-635.499808549881,,0.5171919770773639
123,1,0,0,-635.499808549881,,0.5171919770773639
124,1,0,0,-635.499808549881,,0.5171919770773639
125,0,0,0,-635.499808549881,,0.5171919770773639
126,1,0,0,-635.499808549881,,0.5171919770773639
127,1,0,0,-635.499808549881,,0.5171919770773639
128,1,0,0,-635.499808549881,,0.5171919770773639
129,1,0,0,-635.499808549881,,0.5171919770773639
130,1,0,0,-635.499808549881,,0.5171919770773639
131,0,0,0,-635.499808549881,,0.5171919770773639
132,0,0,0,-635.499808549881,,0.5171919770773639
133,1,0,0,-635.499808549881,,0.5171919770773639
134,1,0,0,-635.499808549881,,0.5171919770773639
135,0,0,0,-635.499808549881,,0.5171919770773639
136,1,0,0,-635.499808549881,,0.5171919770773639
137,1,0,0,-635.499808549881,,0.5171919770773639
138,1,0,0,-635.499808549881,,0.5171919770773639
139,1,0,0,-635.499808549881,,0.5171919770773639
140,1,0,0,-635.499808549881,,0.5171919770773639
141,0,0,0,-635.499808549881,,0.5171919770773639
142,1,0,0,-635.499808549881,,0.5171919770773639
143,1,0,0,-635.499808549881,,0.5171919770773639
144,1,0,0,-635.499808549881,,0.5171919770773639
