,right,cam,ctm,cam_time,ctm_time,rate
0,1,0,0,-3699.235051870346,,0.6438571428571429
1,1,1151,0,-3699.235051870346,,0.6438571428571429
2,1,2740,0,-3699.235051870346,,0.6438571428571429
3,1,0,0,-3699.235051870346,,0.6438571428571429
4,1,0,0,-3699.235051870346,,0.6438571428571429
5,1,0,0,-3699.235051870346,,0.6438571428571429
6,1,206,0,-3699.235051870346,,0.6438571428571429
7,1,966,0,-3699.235051870346,,0.6438571428571429
8,1,1426,0,-3699.235051870346,,0.6438571428571429
9,1,0,0,-3699.235051870346,,0.6438571428571429
10,1,2741,0,-3699.235051870346,,0.6438571428571429
11,1,0,0,-3699.235051870346,,0.6438571428571429
12,0,1627,0,-3699.235051870346,,0.6438571428571429
13,1,0,0,-3699.235051870346,,0.6438571428571429
14,1,2742,0,-3699.235051870346,,0.6438571428571429
15,1,0,0,-3699.235051870346,,0.6438571428571429
16,1,2743,0,-3699.235051870346,,0.6438571428571429
17,1,626,0,-3699.235051870346,,0.6438571428571429
18,1,0,0,-3699.235051870346,,0.6438571428571429
19,1,0,0,-3699.235051870346,,0.6438571428571429
20,1,2744,0,-3699.235051870346,,0.6438571428571429
21,1,2003,0,-3699.235051870346,,0.6438571428571429
22,1,0,0,-3699.235051870346,,0.6438571428571429
23,0,0,0,-3699.235051870346,,0.6438571428571429
24,1,0,0,-3699.235051870346,,0.6438571428571429
25,0,2745,0,-3699.235051870346,,0.6438571428571429
26,1,76,0,-3699.235051870346,,0.6438571428571429
27,1,2746,0,-3699.235051870346,,0.6438571428571429
28,1,0,0,-3699.235051870346,,0.6438571428571429
29,1,2004,0,-3699.235051870346,,0.6438571428571429
30,1,0,0,-3699.235051870346,,0.6438571428571429
31,1,0,0,-3699.235051870346,,0.6438571428571429
32,1,2,0,-3699.235051870346,,0.6438571428571429
33,1,0,0,-3699.235051870346,,0.6438571428571429
34,1,0,0,-3699.235051870346,,0.6438571428571429
35,1,0,0,-3699.235051870346,,0.6438571428571429
36,1,0,0,-3699.235051870346,,0.6438571428571429
37,1,155,0,-3699.235051870346,,0.6438571428571429
38,1,0,0,-3699.235051870346,,0.6438571428571429
39,1,0,0,-3699.235051870346,,0.6438571428571429
40,0,0,0,-3699.235051870346,,0.6438571428571429
41,1,447,0,-3699.235051870346,,0.6438571428571429
42,0,19,0,-3699.235051870346,,0.6438571428571429
43,1,1051,0,-3699.235051870346,,0.6438571428571429
44,1,2747,0,-3699.235051870346,,0.6438571428571429
45,1,325,0,-3699.235051870346,,0.6438571428571429
46,1,1052,0,-3699.235051870346,,0.6438571428571429
47,1,2748,0,-3699.235051870346,,0.6438571428571429
48,1,967,0,-3699.235051870346,,0.6438571428571429
49,0,2749,0,-3699.235051870346,,0.6438571428571429
50,1,2750,0,-3699.235051870346,,0.6438571428571429
51,1,0,0,-3699.235051870346,,0.6438571428571429
52,1,1286,0,-3699.235051870346,,0.6438571428571429
53,1,448,0,-3699.235051870346,,0.6438571428571429
54,1,0,0,-3699.235051870346,,0.6438571428571429
55,1,2005,0,-3699.235051870346,,0.6438571428571429
56,1,0,0,-3699.235051870346,,0.6438571428571429
57,1,2751,0,-3699.235051870346,,0.6438571428571429
58,1,1628,0,-3699.235051870346,,0.6438571428571429
59,1,0,0,-3699.235051870346,,0.6438571428571429
60,1,1427,0,-3699.235051870346,,0.6438571428571429
61,1,77,0,-3699.235051870346,,0.6438571428571429
62,1,0,0,-3699.235051870346,,0.6438571428571429
63,1,0,0,-3699.235051870346,,0.6438571428571429
64,1,1629,0,-3699.235051870346,,0.6438571428571429
65,1,0,0,-3699.235051870346,,0.6438571428571429
66,1,1630,0,-3699.235051870346,,0.6438571428571429
67,0,1287,0,-3699.235051870346,,0.6438571428571429
68,0,0,0,-3699.235051870346,,0.6438571428571429
69,1,0,0,-3699.235051870346,,0.6438571428571429
70,1,0,0,-3699.235051870346,,0.6438571428571429
71,1,1152,0,-3699.235051870346,,0.6438571428571429
72,1,587,0,-3699.235051870346,,0.6438571428571429
73,1,831,0,-3699.235051870346,,0.6438571428571429
74,1,2006,0,-3699.235051870346,,0.6438571428571429
75,1,2752,0,-3699.235051870346,,0.6438571428571429
76,1,0,0,-3699.235051870346,,0.6438571428571429
77,1,0,0,-3699.235051870346,,0.6438571428571429
78,1,2753,0,-3699.235051870346,,0.6438571428571429
79,1,0,0,-3699.235051870346,,0.6438571428571429
80,1,0,0,-3699.235051870346,,0.6438571428571429
81,1,0,0,-3699.235051870346,,0.6438571428571429
82,1,156,0,-3699.235051870346,,0.6438571428571429
83,1,2754,0,-3699.235051870346,,0.6438571428571429
84,1,0,0,-3699.235051870346,,0.6438571428571429
85,1,0,0,-3699.235051870346,,0.6438571428571429
86,1,2755,0,-3699.235051870346,,0.6438571428571429
87,1,0,0,-3699.235051870346,,0.6438571428571429
88,1,899,0,-3699.235051870346,,0.6438571428571429
89,1,278,0,-3699.235051870346,,0.6438571428571429
90,1,2007,0,-3699.235051870346,,0.6438571428571429
91,1,1631,0,-3699.235051870346,,0.6438571428571429
92,1,0,0,-3699.235051870346,,0.6438571428571429
93,1,588,0,-3699.235051870346,,0.6438571428571429
94,1,2756,0,-3699.235051870346,,0.6438571428571429
95,1,2008,0,-3699.235051870346,,0.6438571428571429
96,1,0,0,-3699.235051870346,,0.6438571428571429
97,1,0,0,-3699.235051870346,,0.6438571428571429
98,0,2009,0,-3699.235051870346,,0.6438571428571429
99,1,0,0,-3699.235051870346,,0.6438571428571429
100,1,0,0,-3699.235051870346,,0.6438571428571429
101,1,2757,0,-3699.235051870346,,0.6438571428571429
102,1,0,0,-3699.235051870346,,0.6438571428571429
103,0,968,0,-3699.235051870346,,0.6438571428571429
104,1,0,0,-3699.235051870346,,0.6438571428571429
105,1,2758,0,-3699.235051870346,,0.6438571428571429
106,1,1053,0,-3699.235051870346,,0.6438571428571429
107,1,2759,0,-3699.235051870346,,0.6438571428571429
108,1,0,0,-3699.235051870346,,0.6438571428571429
109,1,0,0,-3699.235051870346,,0.6438571428571429
110,1,0,0,-3699.235051870346,,0.6438571428571429
111,1,2760,0,-3699.235051870346,,0.6438571428571429
112,1,0,0,-3699.235051870346,,0.6438571428571429
113,1,1632,0,-3699.235051870346,,0.6438571428571429
114,1,1054,0,-3699.235051870346,,0.6438571428571429
115,1,969,0,-3699.235051870346,,0.6438571428571429
116,1,0,0,-3699.235051870346,,0.6438571428571429
117,0,2010,0,-3699.235051870346,,0.6438571428571429
118,1,0,0,-3699.235051870346,,0.6438571428571429
119,1,589,0,-3699.235051870346,,0.6438571428571429
120,1,0,0,-3699.235051870346,,0.6438571428571429
121,1,0,0,-3699.235051870346,,0.6438571428571429
122,1,0,0,-3699.235051870346,,0.6438571428571429
123,1,0,0,-3699.235051870346,,0.6438571428571429
124,1,0,0,-3699.235051870346,,0.6438571428571429
125,1,0,0,-3699.235051870346,,0.6438571428571429
126,1,0,0,-3699.235051870346,,0.6438571428571429
127,1,0,0,-3699.235051870346,,0.6438571428571429
128,1,0,0,-3699.235051870346,,0.6438571428571429
129,1,1055,0,-3699.235051870346,,0.6438571428571429
130,1,0,0,-3699.235051870346,,0.6438571428571429
131,1,768,0,-3699.235051870346,,0.6438571428571429
132,1,0,0,-3699.235051870346,,0.6438571428571429
133,1,0,0,-3699.235051870346,,0.6438571428571429
134,1,970,0,-3699.235051870346,,0.6438571428571429
135,1,2011,0,-3699.235051870346,,0.6438571428571429
136,0,0,0,-3699.235051870346,,0.6438571428571429
137,1,2012,0,-3699.235051870346,,0.6438571428571429
138,1,0,0,-3699.235051870346,,0.6438571428571429
139,1,0,0,-3699.235051870346,,0.6438571428571429
140,1,0,0,-3699.235051870346,,0.6438571428571429
141,1,971,0,-3699.235051870346,,0.6438571428571429
142,1,0,0,-3699.235051870346,,0.6438571428571429
143,1,0,0,-3699.235051870346,,0.6438571428571429
144,1,1633,0,-3699.235051870346,,0.6438571428571429
145,1,2761,0,-3699.235051870346,,0.6438571428571429
146,1,1634,0,-3699.235051870346,,0.6438571428571429
147,0,0,0,-3699.235051870346,,0.6438571428571429
148,1,0,0,-3699.235051870346,,0.6438571428571429
149,1,0,0,-3699.235051870346,,0.6438571428571429
150,0,2762,0,-3699.235051870346,,0.6438571428571429
151,1,2763,0,-3699.235051870346,,0.6438571428571429
152,1,2764,0,-3699.235051870346,,0.6438571428571429
153,1,2013,0,-3699.235051870346,,0.6438571428571429
154,1,0,0,-3699.235051870346,,0.6438571428571429
155,0,2014,0,-3699.235051870346,,0.6438571428571429
156,1,2765,0,-3699.235051870346,,0.6438571428571429
157,1,0,0,-3699.235051870346,,0.6438571428571429
158,1,0,0,-3699.235051870346,,0.6438571428571429
159,1,0,0,-3699.235051870346,,0.6438571428571429
160,1,0,0,-3699.235051870346,,0.6438571428571429
161,1,0,0,-3699.235051870346,,0.6438571428571429
162,1,2766,0,-3699.235051870346,,0.6438571428571429
163,1,0,0,-3699.235051870346,,0.6438571428571429
164,1,0,0,-3699.235051870346,,0.6438571428571429
165,1,0,0,-3699.235051870346,,0.6438571428571429
166,0,1288,0,-3699.235051870346,,0.6438571428571429
167,1,1428,0,-3699.235051870346,,0.6438571428571429
168,1,0,0,-3699.235051870346,,0.6438571428571429
169,1,1635,0,-3699.235051870346,,0.6438571428571429
170,1,2015,0,-3699.235051870346,,0.6438571428571429
171,1,832,0,-3699.235051870346,,0.6438571428571429
172,0,1153,0,-3699.235051870346,,0.6438571428571429
173,1,1289,0,-3699.235051870346,,0.6438571428571429
